"","year","artist","track","time","week","rank","date"
"3227",2000,"N'Sync","This I Promise You","4:23",12,7,2000-12-16
"3228",2000,"Nas","You Owe Me","3:51",12,82,2000-06-10
"3229",2000,"Nelly","(Hot S**t) Country G...","4:17",12,30,2000-07-15
"3230",2000,"Next","Wifey","4:03",12,20,2000-08-12
"3231",2000,"Nine Days","Absolutely (Story Of...","3:09",12,6,2000-07-22
"3232",2000,"No Doubt","Simple Kind Of Life","4:11",12,100,2000-09-16
"3233",2000,"Paisley, Brad","We Danced","3:45",12,42,2000-12-30
"3234",2000,"Papa Roach","Last Resort","3:19",12,60,2000-10-14
"3235",2000,"Pink","Most Girls","4:06",12,5,2000-10-28
"3236",2000,"Pink","There U Go","3:23",12,17,2000-05-20
"3237",2000,"Price, Kelly","You Should've Told M...","3:12",12,64,2000-12-09
"3238",2000,"Profyle","Liar","3:57",12,43,2000-12-02
"3239",2000,"R.E.M.","The Great Beyond","4:10",12,63,2000-03-11
"3240",2000,"Rascal Flatts","Prayin' For Daylight","3:36",12,46,2000-07-22
"3241",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",12,46,2000-06-03
"3242",2000,"Red Hot Chili Peppers","Californication","5:21",12,69,2000-10-14
"3243",2000,"Red Hot Chili Peppers","Otherside","4:13",12,29,2000-04-29
"3244",2000,"Rimes, LeAnn","Big Deal","3:03",12,23,2000-01-01
"3245",2000,"Rimes, LeAnn","Can't Fight The Moon...","3:33",12,76,2000-11-25
"3246",2000,"Rimes, LeAnn","I Need You","3:42",12,11,2000-08-12
"3247",2000,"Rogers, Kenny","Buy Me A Rose","3:46",12,54,2000-05-27
"3248",2000,"Ruff Endz","No More","3:56",12,8,2000-09-16
"3249",2000,"Sammie","I Like It","4:09",12,24,2000-04-15
"3250",2000,"Santana","Maria, Maria","4:18",12,1,2000-04-29
"3251",2000,"Savage Garden","Crash And Burn","4:41",12,39,2000-06-24
"3252",2000,"Savage Garden","I Knew I Loved You","4:07",12,6,2000-01-08
"3253",2000,"SheDaisy","I Will.. But","3:40",12,43,2000-09-30
"3254",2000,"Shyne","Bad Boyz","4:22",12,81,2000-11-25
"3255",2000,"Simpson, Jessica","I Think I'm In Love ...","3:32",12,38,2000-09-16
"3256",2000,"Sisqo","Got To Get It","3:52",12,51,2000-02-05
"3257",2000,"Sisqo","Incomplete","3:52",12,4,2000-09-09
"3258",2000,"Sisqo","Thong Song","4:05",12,6,2000-04-15
"3259",2000,"Sister Hazel","Change Your Mind","4:02",12,87,2000-09-30
"3260",2000,"Smash Mouth","Then The Morning Com...","3:04",12,15,2000-01-15
"3261",2000,"Son By Four","A Puro Dolor (Purest...","3:30",12,48,2000-06-24
"3262",2000,"Sonique","It Feels So Good","3:48",12,13,2000-04-08
"3263",2000,"SoulDecision","Faded","3:25",12,27,2000-09-23
"3264",2000,"Spears, Britney","From The Bottom Of M...","4:30",12,45,2000-04-15
"3265",2000,"Spears, Britney","Oops!.. I Did It Aga...","3:30",12,15,2000-07-08
"3266",2000,"Splender","I Think God Can Expl...","3:55",12,100,2000-08-26
"3267",2000,"Sting","Desert Rose","3:52",12,19,2000-07-29
"3268",2000,"Stone Temple Pilots","Sour Girl","4:16",12,94,2000-09-23
"3269",2000,"Stone, Angie","No More Rain (In Thi...","4:42",12,73,2000-03-11
"3270",2000,"Strait, George","Go On","3:48",12,46,2000-11-11
"3271",2000,"Strait, George","The Best Day","3:24",12,33,2000-04-15
"3272",2000,"Sugar Ray","Falls Apart","4:15",12,49,2000-04-01
"3273",2000,"Third Eye Blind","Deep Inside Of You","4:10",12,93,2000-11-18
"3274",2000,"Third Eye Blind","Never Let You Go","3:57",12,16,2000-04-08
"3275",2000,"Thomas, Carl","Emotional","4:31",12,62,2001-02-10
"3276",2000,"Thomas, Carl","I Wish","3:50",12,26,2000-06-10
"3277",2000,"Tippin, Aaron","Kiss This","2:53",12,60,2000-11-11
"3278",2000,"Train","Meet Virginia","3:55",12,21,1999-12-25
"3279",2000,"Tritt, Travis","Best Of Intentions","4:15",12,31,2000-11-04
"3280",2000,"Urban, Keith","Your Everything","4:10",12,66,2000-09-30
"3281",2000,"Vassar, Phil","Carlene","4:07",12,56,2000-05-20
"3282",2000,"Vassar, Phil","Just Another Day In ...","3:54",12,41,2000-12-16
"3283",2000,"Vertical Horizon","Everything You Want","4:01",12,15,2000-04-08
"3284",2000,"Vertical Horizon","You're A God","3:45",12,23,2000-11-11
"3285",2000,"Vitamin C","Graduation (Friends ...","4:23",12,87,2000-07-01
"3286",2000,"Walker, Clay","The Chain Of Love","5:03",12,53,2000-07-01
"3287",2000,"Westlife","Swear It Again","4:07",12,25,2000-06-17
"3288",2000,"Williams, Robbie","Angels","3:56",12,83,2000-02-05
"3289",2000,"Wills, Mark","Back At One","4:00",12,52,2000-04-01
"3290",2000,"Worley, Darryl","When You Need My Lov...","3:35",12,75,2000-09-02
"3291",2000,"Ying Yang Twins","Whistle While You Tw...","4:19",12,96,2000-06-03
"3292",2000,"matchbox twenty","Bent","4:12",12,6,2000-07-15
"3293",2000,"3 Doors Down","Kryptonite","3:53",13,47,2000-07-01
"3294",2000,"3 Doors Down","Loser","4:24",13,61,2001-01-13
"3295",2000,"504 Boyz","Wobble Wobble","3:35",13,75,2000-07-08
"3296",2000,"98^0","Give Me Just One Nig...","3:24",13,29,2000-11-11
"3297",2000,"Aaliyah","I Don't Wanna","4:15",13,38,2000-04-22
"3298",2000,"Aaliyah","Try Again","4:03",13,6,2000-06-10
"3299",2000,"Adams, Yolanda","Open My Heart","5:30",13,61,2000-11-18
"3300",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",13,1,2000-10-28
"3301",2000,"Aguilera, Christina","I Turn To You","4:00",13,3,2000-07-08
"3302",2000,"Aguilera, Christina","What A Girl Wants","3:18",13,3,2000-02-19
"3303",2000,"Alice Deejay","Better Off Alone","6:50",13,39,2000-07-01
"3304",2000,"Amber","Sexual","4:38",13,96,1999-10-09
"3305",2000,"Anthony, Marc","My Baby You","3:59",13,87,2000-12-09
"3306",2000,"Anthony, Marc","You Sang To Me","3:50",13,13,2000-05-20
"3307",2000,"Avant","My First Love","4:28",13,38,2001-01-27
"3308",2000,"Avant","Separated","4:13",13,27,2000-07-22
"3309",2000,"BBMak","Back Here","3:35",13,18,2000-07-22
"3310",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",13,29,2001-01-06
"3311",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",13,6,2000-03-25
"3312",2000,"Backstreet Boys, The","The One","3:46",13,93,2000-08-19
"3313",2000,"Badu, Erkyah","Bag Lady","5:03",13,15,2000-11-11
"3314",2000,"Baha Men","Who Let The Dogs Out","3:17",13,43,2000-10-14
"3315",2000,"Barenaked Ladies","Pinch Me","3:46",13,15,2000-12-02
"3316",2000,"Beenie Man","Girls Dem Sugar","4:17",13,85,2001-01-13
"3317",2000,"Big Punisher","It's So Hard","3:25",13,94,2000-07-15
"3318",2000,"Black Rob","Whoa!","4:04",13,70,2000-05-27
"3319",2000,"Black, Clint","Been There","5:28",13,53,2000-05-13
"3320",2000,"Blaque","Bring It All To Me","3:46",13,10,2000-01-15
"3321",2000,"Blige, Mary J.","Deep Inside","5:26",13,75,2000-02-05
"3322",2000,"Blink-182","All The Small Things","2:52",13,8,2000-02-26
"3323",2000,"Bon Jovi","It's My Life","3:44",13,39,2000-11-04
"3324",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",13,11,2000-06-10
"3325",2000,"Braxton, Toni","Just Be A Man About ...","4:10",13,53,2000-10-21
"3326",2000,"Brock, Chad","Yes!","3:22",13,22,2000-07-01
"3327",2000,"Brooks & Dunn","You'll Always Be Lov...","2:58",13,56,2000-09-02
"3328",2000,"Carey, Mariah","Thank God I Found Yo...","4:14",13,4,2000-03-04
"3329",2000,"Carter, Aaron","Aaron's Party (Come ...","3:23",13,86,2000-11-18
"3330",2000,"Chesney, Kenny","I Lost It","3:54",13,42,2001-01-13
"3331",2000,"Chesney, Kenny","What I Need To Do","4:05",13,56,2000-06-24
"3332",2000,"Common","The Light","3:55",13,70,2000-10-28
"3333",2000,"Counting Crows","Hanginaround","4:07",13,28,2000-01-29
"3334",2000,"Creed","Higher","5:16",13,57,1999-12-04
"3335",2000,"Creed","With Arms Wide Open","3:52",13,84,2000-08-05
"3336",2000,"Cyrus, Billy Ray","You Won't Be Lonely ...","3:45",13,95,2000-12-16
"3337",2000,"D'Angelo","Untitled (How Does I...","7:10",13,51,2000-04-15
"3338",2000,"DMX","Party Up (Up In Here...","3:45",13,27,2000-05-20
"3339",2000,"DMX","What You Want","4:05",13,49,2000-09-23
"3340",2000,"Da Brat","That's What I'm Look...","3:44",13,90,2000-05-20
"3341",2000,"Da Brat","What'Chu Like","3:57",13,36,2000-08-26
"3342",2000,"Davidson, Clay","Unconditional","3:56",13,49,2000-06-17
"3343",2000,"Destiny's Child","Independent Women Pa...","3:38",13,1,2000-12-16
"3344",2000,"Destiny's Child","Jumpin' Jumpin'","3:48",13,6,2000-08-05
"3345",2000,"Destiny's Child","Say My Name","4:31",13,1,2000-03-18
"3346",2000,"Dion, Celine","That's The Way It Is","4:03",13,9,2000-02-05
"3347",2000,"Dixie Chicks, The","Cowboy Take Me Away","4:51",13,31,2000-02-19
"3348",2000,"Dixie Chicks, The","Goodbye Earl","4:19",13,96,2000-06-10
"3349",2000,"Dixie Chicks, The","Without You","3:32",13,33,2000-12-30
"3350",2000,"Dr. Dre","Forgot About Dre","3:42",13,26,2000-04-15
"3351",2000,"Dr. Dre","The Next Episode","2:38",13,32,2000-08-19
"3352",2000,"Drama","Left, Right, Left","3:37",13,96,2000-05-06
"3353",2000,"Dream","He Loves U Not","3:43",13,5,2000-12-23
"3354",2000,"Eastsidaz, The","G'D Up","4:27",13,90,2000-04-01
"3355",2000,"Eiffel 65","Blue","3:29",13,21,2000-03-04
"3356",2000,"Elliott, Missy ""Misdemeanor""","Hot Boyz","3:51",13,7,2000-02-19
"3357",2000,"Eminem","Stan","5:26",13,88,2001-01-27
"3358",2000,"Eminem","The Real Slim Shady","4:42",13,16,2000-07-29
"3359",2000,"Evans, Sara","Born To Fly","5:36",13,44,2001-01-13
"3360",2000,"Eve","Love Is Blind","3:51",13,66,2000-04-01
"3361",2000,"Everclear","Wonderful","4:30",13,11,2000-09-30
"3362",2000,"Fabian, Lara","I Will Love Again","3:43",13,68,2000-09-02
"3363",2000,"Filter","Take A Picture","4:23",13,15,2000-02-19
"3364",2000,"Foo Fighters","Learn To Fly","3:55",13,26,2000-01-08
"3365",2000,"Gill, Vince","Feels Like Love","4:13",13,55,2000-11-25
"3366",2000,"Gilman, Billy","One Voice","4:07",13,40,2000-09-09
"3367",2000,"Ginuwine","None Of Ur Friends B...","4:12",13,85,2000-03-04
"3368",2000,"Goo Goo Dolls","Broadway","3:54",13,46,2000-07-15
"3369",2000,"Gray, Macy","I Try","3:52",13,6,2000-05-13
"3370",2000,"Griggs, Andy","She's More","3:19",13,42,2000-06-03
"3371",2000,"Heatherly, Eric","Flowers On The Wall","3:16",13,60,2000-07-22
"3372",2000,"Henley, Don","Taking You Home","4:08",13,79,2000-09-16
"3373",2000,"Hill, Faith","Breathe","4:04",13,23,2000-01-29
"3374",2000,"Hill, Faith","Let's Make Love","4:11",13,88,2000-11-04
"3375",2000,"Hoku","Another Dumb Blonde","3:47",13,80,2000-05-13
"3376",2000,"Hot Boys","I Need A Hot Girl","4:16",13,100,2000-05-13
"3377",2000,"Houston, Whitney","Could I Have This Ki...","3:54",13,69,2000-09-09
"3378",2000,"Houston, Whitney","My Love Is Your Love","4:16",13,6,1999-11-27
"3379",2000,"IMx","Stay The Night","3:37",13,36,2000-01-01
"3380",2000,"Ideal","Whatever","3:48",13,60,2000-09-02
"3381",2000,"Iglesias, Enrique","Be With You","3:36",13,1,2000-06-24
"3382",2000,"Iglesias, Enrique","Rhythm Divine","7:35",13,61,2000-02-26
"3383",2000,"J-Shin","One Night Stand","4:34",13,47,2000-03-18
"3384",2000,"Ja Rule","Between Me And You","4:05",13,17,2000-12-09
"3385",2000,"Jackson, Alan","It Must Be Love","2:53",13,40,2000-09-16
"3386",2000,"Jackson, Alan","Pop A Top","3:04",13,55,2000-02-05
"3387",2000,"Jackson, Alan","www.memory","2:36",13,77,2001-01-27
"3388",2000,"Jagged Edge","He Can't Love U","3:30",13,26,2000-03-04
"3389",2000,"Jagged Edge","Let's Get Married","4:23",13,11,2000-07-29
"3390",2000,"Janet","Doesn't Really Matte...","4:17",13,1,2000-09-09
"3391",2000,"Jay-Z","Big Pimpin'","3:55",13,20,2000-07-15
"3392",2000,"Jay-Z","Hey Papi","3:40",13,93,2000-11-04
"3393",2000,"Jay-Z","I Just Wanna Love U ...","3:50",13,12,2001-01-20
"3394",2000,"Jean, Wyclef","911","4:00",13,53,2000-12-30
"3395",2000,"Joe","I Wanna Know","4:57",13,23,2000-03-25
"3396",2000,"Joe","Treat Her Like A Lad...","4:12",13,85,2000-10-28
"3397",2000,"John, Elton","Someday Out Of The B...","4:41",13,98,2000-07-15
"3398",2000,"Jones, Donell","Where I Wanna Be","6:22",13,36,2000-07-15
"3399",2000,"Jordan, Montell","Get It On.. Tonite","4:34",13,19,2000-01-15
"3400",2000,"Kandi","Don't Think I'm Not","3:50",13,28,2000-10-28
"3401",2000,"Keith, Toby","Country Comes To Tow...","3:39",13,81,2000-10-28
"3402",2000,"Keith, Toby","How Do You Like Me N...","3:29",13,35,2000-04-22
"3403",2000,"Kid Rock","Only God Knows Why","5:27",13,25,2000-05-13
"3404",2000,"Lawrence, Tracy","Lessons Learned","2:55",13,50,2000-04-22
"3405",2000,"Lil Bow Wow","Bounce With Me","3:22",13,40,2000-11-11
"3406",2000,"Lil' Zane","Callin' Me","3:43",13,95,2000-10-21
"3407",2000,"Limp Bizkit","Re-Arranged","4:08",13,91,2000-02-26
"3408",2000,"Limp Bizkit","Rollin'","4:04",13,86,2001-02-03
"3409",2000,"Lonestar","Amazed","4:25",13,27,1999-08-28
"3410",2000,"Lonestar","Smile","3:33",13,43,2000-03-11
"3411",2000,"Lonestar","What About Now","3:30",13,35,2000-09-02
"3412",2000,"Loveless, Patty","That's The Kind Of M...","3:27",13,85,2000-12-09
"3413",2000,"Lucy Pearl","Dance Tonight","3:45",13,46,2000-08-12
"3414",2000,"Ludacris","What's Your Fantasy","4:16",13,24,2000-12-23
"3415",2000,"M2M","Mirror Mirror","3:19",13,70,2000-06-24
"3416",2000,"Madison Avenue","Don't Call Me Baby","3:44",13,88,2000-09-30
"3417",2000,"Madonna","Music","3:45",13,2,2000-11-04
"3418",2000,"Martin, Ricky","Shake Your Bon-Bon","3:08",13,22,2000-02-12
"3419",2000,"Martin, Ricky","She Bangs","4:02",13,43,2000-12-30
"3420",2000,"Mary Mary","Shackles (Praise You...","3:12",13,43,2000-06-17
"3421",2000,"McBride, Martina","Love's The Only Hous...","5:13",13,50,2000-04-29
"3422",2000,"McBride, Martina","There You Are","3:26",13,92,2000-12-02
"3423",2000,"McEntire, Reba","I'll Be","4:23",13,53,2000-08-05
"3424",2000,"McEntire, Reba","What Do You Say","3:26",13,33,2000-01-22
"3425",2000,"McGraw, Tim","My Best Friend","4:33",13,32,2000-02-19
"3426",2000,"McGraw, Tim","My Next Thirty Years","3:37",13,33,2001-01-13
"3427",2000,"McGraw, Tim","Some Things Never Ch...","3:56",13,70,2000-08-05
"3428",2000,"Messina, Jo Dee","Because You Love Me","3:50",13,93,2000-04-22
"3429",2000,"Messina, Jo Dee","That's The Way","3:17",13,30,2000-09-16
"3430",2000,"Metallica","I Disappear","4:26",13,87,2000-08-05
"3431",2000,"Montgomery, John Michael","The Little Girl","3:52",13,45,2000-12-02
"3432",2000,"Moore, Mandy","I Wanna Be With You","4:12",13,65,2000-09-09
"3433",2000,"Mumba, Samantha","Gotta Tell You","3:19",13,7,2000-12-02
"3434",2000,"Musiq","Just Friends","4:02",13,35,2001-01-06
"3435",2000,"Mya","Case Of The Ex (What...","3:50",13,9,2000-11-11
"3436",2000,"Mya","The Best Of Me","4:12",13,81,2000-07-08
"3437",2000,"Mystikal","Shake Ya Ass","4:46",13,13,2000-11-04
"3438",2000,"N'Sync","Bye Bye Bye","3:15",13,4,2000-04-22
"3439",2000,"N'Sync","It's Gonna Be Me","3:10",13,1,2000-07-29
"3440",2000,"N'Sync","This I Promise You","4:23",13,10,2000-12-23
"3441",2000,"Nas","You Owe Me","3:51",13,79,2000-06-17
"3442",2000,"Nelly","(Hot S**t) Country G...","4:17",13,23,2000-07-22
"3443",2000,"Next","Wifey","4:03",13,19,2000-08-19
"3444",2000,"Nine Days","Absolutely (Story Of...","3:09",13,6,2000-07-29
"3445",2000,"No Doubt","Simple Kind Of Life","4:11",13,98,2000-09-23
"3446",2000,"Paisley, Brad","We Danced","3:45",13,55,2001-01-06
"3447",2000,"Papa Roach","Last Resort","3:19",13,65,2000-10-21
"3448",2000,"Pink","Most Girls","4:06",13,5,2000-11-04
"3449",2000,"Pink","There U Go","3:23",13,19,2000-05-27
"3450",2000,"Price, Kelly","You Should've Told M...","3:12",13,68,2000-12-16
"3451",2000,"Profyle","Liar","3:57",13,54,2000-12-09
"3452",2000,"R.E.M.","The Great Beyond","4:10",13,79,2000-03-18
"3453",2000,"Rascal Flatts","Prayin' For Daylight","3:36",13,46,2000-07-29
"3454",2000,"Raye, Collin","Couldn't Last A Mome...","3:40",13,44,2000-06-10
"3455",2000,"Red Hot Chili Peppers","Californication","5:21",13,74,2000-10-21
"3456",2000,"Red Hot Chili Peppers","Otherside","4:13",13,29,2000-05-06
"3457",2000,"Rimes, LeAnn","Big Deal","3:03",13,30,2000-01-08
"3458",2000,"Rimes, LeAnn","Can't Fight The Moon...","3:33",13,79,2000-12-02
"3459",2000,"Rimes, LeAnn","I Need You","3:42",13,11,2000-08-19
"3460",2000,"Rogers, Kenny","Buy Me A Rose","3:46",13,58,2000-06-03
"3461",2000,"Ruff Endz","No More","3:56",13,10,2000-09-23
"3462",2000,"Sammie","I Like It","4:09",13,36,2000-04-22
"3463",2000,"Santana","Maria, Maria","4:18",13,1,2000-05-06
"3464",2000,"Savage Garden","Crash And Burn","4:41",13,46,2000-07-01
"3465",2000,"Savage Garden","I Knew I Loved You","4:07",13,4,2000-01-15
"3466",2000,"SheDaisy","I Will.. But","3:40",13,52,2000-10-07
"3467",2000,"Shyne","Bad Boyz","4:22",13,88,2000-12-02
"3468",2000,"Simpson, Jessica","I Think I'm In Love ...","3:32",13,57,2000-09-23
"3469",2000,"Sisqo","Got To Get It","3:52",13,50,2000-02-12
"3470",2000,"Sisqo","Incomplete","3:52",13,5,2000-09-16
"3471",2000,"Sisqo","Thong Song","4:05",13,5,2000-04-22
"3472",2000,"Sister Hazel","Change Your Mind","4:02",13,94,2000-10-07
"3473",2000,"Smash Mouth","Then The Morning Com...","3:04",13,12,2000-01-22
"3474",2000,"Son By Four","A Puro Dolor (Purest...","3:30",13,48,2000-07-01
"3475",2000,"Sonique","It Feels So Good","3:48",13,11,2000-04-15
"3476",2000,"SoulDecision","Faded","3:25",13,27,2000-09-30
"3477",2000,"Spears, Britney","From The Bottom Of M...","4:30",13,54,2000-04-22
"3478",2000,"Spears, Britney","Oops!.. I Did It Aga...","3:30",13,17,2000-07-15
"3479",2000,"Sting","Desert Rose","3:52",13,19,2000-08-05
"3480",2000,"Stone Temple Pilots","Sour Girl","4:16",13,98,2000-09-30
"3481",2000,"Stone, Angie","No More Rain (In Thi...","4:42",13,71,2000-03-18
"3482",2000,"Strait, George","Go On","3:48",13,49,2000-11-18
"3483",2000,"Strait, George","The Best Day","3:24",13,31,2000-04-22
"3484",2000,"Sugar Ray","Falls Apart","4:15",13,52,2000-04-08
"3485",2000,"Third Eye Blind","Never Let You Go","3:57",13,16,2000-04-15
"3486",2000,"Thomas, Carl","Emotional","4:31",13,69,2001-02-17
"3487",2000,"Thomas, Carl","I Wish","3:50",13,23,2000-06-17
"3488",2000,"Tippin, Aaron","Kiss This","2:53",13,68,2000-11-18
"3489",2000,"Train","Meet Virginia","3:55",13,21,2000-01-01
"3490",2000,"Tritt, Travis","Best Of Intentions","4:15",13,28,2000-11-11
"3491",2000,"Urban, Keith","Your Everything","4:10",13,84,2000-10-07
"3492",2000,"Vassar, Phil","Carlene","4:07",13,59,2000-05-27
"3493",2000,"Vassar, Phil","Just Another Day In ...","3:54",13,46,2000-12-23
"3494",2000,"Vertical Horizon","Everything You Want","4:01",13,13,2000-04-15
"3495",2000,"Vertical Horizon","You're A God","3:45",13,25,2000-11-18
"3496",2000,"Walker, Clay","The Chain Of Love","5:03",13,57,2000-07-08
"3497",2000,"Westlife","Swear It Again","4:07",13,21,2000-06-24
"3498",2000,"Williams, Robbie","Angels","3:56",13,81,2000-02-12
"3499",2000,"Wills, Mark","Back At One","4:00",13,64,2000-04-08
"3500",2000,"Worley, Darryl","When You Need My Lov...","3:35",13,78,2000-09-09
"3501",2000,"Ying Yang Twins","Whistle While You Tw...","4:19",13,99,2000-06-10
"3502",2000,"matchbox twenty","Bent","4:12",13,1,2000-07-22
"3503",2000,"3 Doors Down","Kryptonite","3:53",14,44,2000-07-08
"3504",2000,"3 Doors Down","Loser","4:24",14,66,2001-01-20
"3505",2000,"504 Boyz","Wobble Wobble","3:35",14,76,2000-07-15
"3506",2000,"98^0","Give Me Just One Nig...","3:24",14,36,2000-11-18
"3507",2000,"Aaliyah","I Don't Wanna","4:15",14,49,2000-04-29
"3508",2000,"Aaliyah","Try Again","4:03",14,1,2000-06-17
"3509",2000,"Adams, Yolanda","Open My Heart","5:30",14,67,2000-11-25
"3510",2000,"Aguilera, Christina","Come On Over Baby (A...","3:38",14,1,2000-11-04
"3511",2000,"Aguilera, Christina","I Turn To You","4:00",14,7,2000-07-15
"3512",2000,"Aguilera, Christina","What A Girl Wants","3:18",14,4,2000-02-26
"3513",2000,"Alice Deejay","Better Off Alone","6:50",14,49,2000-07-08
"3514",2000,"Amber","Sexual","4:38",14,96,1999-10-16
"3515",2000,"Anthony, Marc","My Baby You","3:59",14,83,2000-12-16
"3516",2000,"Anthony, Marc","You Sang To Me","3:50",14,5,2000-05-27
"3517",2000,"Avant","My First Love","4:28",14,38,2001-02-03
"3518",2000,"Avant","Separated","4:13",14,29,2000-07-29
"3519",2000,"BBMak","Back Here","3:35",14,13,2000-07-29
"3520",2000,"Backstreet Boys, The","Shape Of My Heart","3:49",14,26,2001-01-13
"3521",2000,"Backstreet Boys, The","Show Me The Meaning ...","3:54",14,6,2000-04-01
"3522",2000,"Backstreet Boys, The","The One","3:46",14,93,2000-08-26
"3523",2000,"Badu, Erkyah","Bag Lady","5:03",14,21,2000-11-18
"3524",2000,"Baha Men","Who Let The Dogs Out","3:17",14,40,2000-10-21
"3525",2000,"Barenaked Ladies","Pinch Me","3:46",14,19,2000-12-09
"3526",2000,"Beenie Man","Girls Dem Sugar","4:17",14,84,2001-01-20
"3527",2000,"Big Punisher","It's So Hard","3:25",14,98,2000-07-22
"3528",2000,"Black Rob","Whoa!","4:04",14,85,2000-06-03
"3529",2000,"Black, Clint","Been There","5:28",14,53,2000-05-20
"3530",2000,"Blaque","Bring It All To Me","3:46",14,5,2000-01-22
"3531",2000,"Blige, Mary J.","Deep Inside","5:26",14,85,2000-02-12
"3532",2000,"Blink-182","All The Small Things","2:52",14,8,2000-03-04
"3533",2000,"Bon Jovi","It's My Life","3:44",14,44,2000-11-11
"3534",2000,"Braxton, Toni","He Wasn't Man Enough","4:21",14,12,2000-06-17
"3535",2000,"Braxton, Toni","Just Be A Man About ...","4:10",14,63,2000-10-28
"3536",2000,"Brock, Chad","Yes!","3:22",14,27,2000-07-08
"3537",2000,"Brooks & Dunn","You'll Always Be Lov...","2:58",14,55,2000-09-09
